seguridad.fecha_hecho;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.conducta_especial;seguridad.arma_medio;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.color
31/07/2019 12:40;624.726.584;-7.556.966.694;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
31/07/2019 6:30;627.549.421;-7.560.106.527;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Fuente Clara;#0719;7;Estación del Metro;Castilla;Celular;Tecnología;Negro
31/07/2019 7:30;626.939.252;-7.556.587.036;Mujer;32;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Celular;Tecnología;Sin dato
31/07/2019 8:00;624.803.725;-755.695.603;Hombre;28;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
31/07/2019 10:30;624.319.967;-7.556.194.436;Mujer;36;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bomboná No.1;#1015;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
31/07/2019 6:30;624.782.178;-7.557.007.171;Hombre;38;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Gris
31/07/2019 6:30;624.314.173;-7.557.134.373;Mujer;24;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Carne;Alimento;Sin dato
31/07/2019 10:30;624.319.967;-7.556.194.436;Mujer;36;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bomboná No.1;#1015;10;Vía pública;Candelaria;Celular;Tecnología;Negro
31/07/2019 5:50;621.234.863;-7.557.808.071;Mujer;17;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Oro
01/08/2019 7:00;619.383.761;-75.581.369;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2019 6:30;624.739.734;-7.556.973.196;Hombre;46;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Oro
01/08/2019 7:00;619.383.761;-75.581.369;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2019 8:00;628.097.717;-755.717.805;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Oleoducto;Inst_2;5;Bus de servicio público;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2019 1:00;626.340.424;-755.568.397;Hombre;21;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Manrique Central No.1;#0409;4;Bus de servicio público;Aranjuez;Billetera;Prendas de vestir y accesorios;Sin dato
01/08/2019 18:00;624.720.181;-7.556.965.619;Mujer;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
01/08/2019 6:00;624.748.266;-7.556.968.904;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
01/08/2019 7:20;630.567.541;-7.556.042.939;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Las Brisas;#0502;5;Bus de servicio público;Castilla;Electrodoméstico video y audio y accesorios;Electrodomésticos;Sin dato
01/08/2019 8:00;628.097.717;-755.717.805;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Oleoducto;Inst_2;5;Bus de servicio público;Castilla;Celular;Tecnología;Negro
01/08/2019 7:00;619.383.761;-75.581.369;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Tarjeta de comunicación;Otros elementos;Sin dato
01/08/2019 7:00;619.383.761;-75.581.369;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Contraseña cédula;Documentos;Sin dato
01/08/2019 18:00;624.720.181;-7.556.965.619;Mujer;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2019 7:20;630.567.541;-7.556.042.939;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Las Brisas;#0502;5;Bus de servicio público;Castilla;Celular;Tecnología;Negro
01/08/2019 3:30;621.216.159;-7.557.802.427;Hombre;20;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Sin dato
01/08/2019 16:00;624.559.683;-7.555.940.466;Hombre;35;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Boston;#1016;10;Paradero de bus;Candelaria;Celular;Tecnología;Sin dato
01/08/2019 7:20;630.567.541;-7.556.042.939;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Las Brisas;#0502;5;Bus de servicio público;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
01/08/2019 18:00;624.720.181;-7.556.965.619;Mujer;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2019 18:00;624.720.181;-7.556.965.619;Mujer;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Sin dato documentos;Documentos;Sin dato
01/08/2019 6:30;625.501.098;-7.556.440.171;Mujer;42;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Villa Nueva;#1018;10;Paradero de bus;Candelaria;Celular;Tecnología;Plata
02/08/2019 6:30;625.006.615;-7.559.761.023;Mujer;37;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Lorena;#1111;11;Bus de servicio público;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/08/2019 7:30;622.655.544;-7.557.148.879;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro plus;Poblado;Carne;Alimento;Sin dato
02/08/2019 7:30;622.655.544;-7.557.148.879;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro plus;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/08/2019 7:30;622.655.544;-7.557.148.879;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro plus;Poblado;Carne;Alimento;Sin dato
02/08/2019 7:20;621.292.036;-7.557.387.548;Mujer;21;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Manila;#1419;14;Bus de servicio público;Poblado;Celular;Tecnología;Rosado
02/08/2019 6:30;625.006.615;-7.559.761.023;Mujer;37;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Lorena;#1111;11;Bus de servicio público;Laureles;Cédula;Documentos;Sin dato
02/08/2019 18:30;626.413.895;-755.967.932;Mujer;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calasanz;#1202;12;Vía pública;Laureles;Carne;Alimento;Sin dato
02/08/2019 7:30;62.529.183;-7.556.661.587;Mujer;33;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Computador;Tecnología;Sin dato
02/08/2019 7:30;625.060.398;-755.832.389;Mujer;34;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Naranjal;#1103;11;Bus de servicio público;Laureles;Celular;Tecnología;Sin dato
02/08/2019 6:30;625.006.615;-7.559.761.023;Mujer;37;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Lorena;#1111;11;Bus de servicio público;Laureles;Carne;Alimento;Sin dato
02/08/2019 6:30;626.939.163;-7.556.573.152;Mujer;21;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Metro Plus;Aranjuez;Celular;Tecnología;Negro
02/08/2019 6:00;625.028.032;-7.557.381.136;Mujer;32;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Bus de servicio público;Candelaria;Celular;Tecnología;Azul
02/08/2019 7:30;624.851.106;-7.557.023.223;Mujer;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Metro Plus;Candelaria;Celular;Tecnología;Sin dato
02/08/2019 7:30;621.253.149;-7.557.802.905;Hombre;21;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Negro
02/08/2019 18:30;624.748.917;-7.557.000.201;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
02/08/2019 18:00;625.025.265;-7.556.829.081;Hombre;38;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Plata
02/08/2019 19:00;624.737.123;-7.556.948.288;Hombre;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
03/08/2019 11:00;621.333.633;-7.557.603.785;Mujer;52;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Manila;#1419;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
03/08/2019 11:00;621.333.633;-7.557.603.785;Mujer;52;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Manila;#1419;14;Vía pública;Poblado;Carne;Alimento;Sin dato
03/08/2019 21:00;623.172.649;-7.559.154.302;Hombre;38;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Raponazo;Sin dato;No;Rosales;#1602;16;Vía pública;Belén;Celular;Tecnología;Negro
03/08/2019 11:00;621.333.633;-7.557.603.785;Mujer;52;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Manila;#1419;14;Vía pública;Poblado;Cédula;Documentos;Sin dato
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Celular;Tecnología;Negro
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/08/2019 15:30;625.333.326;-7.558.816.332;Mujer;58;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;U.D. Atanasio Girardot;Inst_14;11;Estación del Metro;Laureles;Cédula;Documentos;Sin dato
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Cédula;Documentos;Sin dato
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Medidor;Equipamiento servicios públicos;Sin dato
04/08/2019 16:00;62.648.883;-7.554.884.921;Hombre;35;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Manrique Oriental;#0308;3;Vía pública;Manrique;Ropa exterior;Prendas de vestir y accesorios;Sin dato
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/08/2019 0:30;623.682.773;-7.555.097.611;Hombre;21;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;No;Miraflores;#0908;9;Vía pública;Buenos Aires;Celular;Tecnología;Azul
04/08/2019 11:30;62.154.557;-7.558.639.271;Mujer;34;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Juan Pablo II;Inst_19;15;Terminal de transporte;Belén;Celular;Tecnología;Negro
04/08/2019 16:00;62.648.883;-7.554.884.921;Hombre;35;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Manrique Oriental;#0308;3;Vía pública;Manrique;Celular;Tecnología;Blanco
04/08/2019 11:40;624.674.682;-756.160.944;Hombre;46;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Belencito;#1311;13;Hotel, motel y hostal;San Javier;Celular;Tecnología;Gris
04/08/2019 4:00;621.374.816;-7.557.217.511;Mujer;23;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;No;No;Manila;#1419;14;Vía pública;Poblado;Celular;Tecnología;Oro
04/08/2019 11:30;62.154.557;-7.558.639.271;Mujer;34;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Juan Pablo II;Inst_19;15;Terminal de transporte;Belén;Celular;Tecnología;Morado
04/08/2019 10:10;625.130.901;-7.556.914.246;Mujer;40;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Raponazo;Sin dato;No;La Candelaria;#1019;10;Residencia;Candelaria;Pasaporte;Documentos;Sin dato
04/08/2019 11:20;628.332.334;-755.800.578;Mujer;35;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;No;Objeto contundente;López de Mesa;#0710;7;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Llaveros;Otros elementos;Sin dato
05/08/2019 6:30;625.089.119;-7.556.824.899;Hombre;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Elementos computador;Tecnología;Sin dato
05/08/2019 8:00;627.832.605;-7.556.942.477;Hombre;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Terminal de Transporte;Inst_4;5;Estación del Metro;Castilla;Celular;Tecnología;Sin dato
05/08/2019 23:45;62.452.653;-7.554.205.298;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;No;No;El Pinal;#0810;8;Vía pública;Villa Hermosa;Maletín;Otros elementos;Negro
05/08/2019 7:00;624.503.293;-7.555.866.123;Hombre;40;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Boston;#1016;10;Estación del Metro plus;Candelaria;Celular;Tecnología;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Accesorios celular;Tecnología;Sin dato
05/08/2019 6:00;623.025.601;-7.557.548.657;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 6:30;626.865.128;-7.556.182.726;Hombre;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Pedro;#0408;4;Vía pública;Aranjuez;Celular;Tecnología;Negro
05/08/2019 6:00;623.025.601;-7.557.548.657;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 6:00;623.025.601;-7.557.548.657;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 7:00;623.118.141;-7.557.522.162;Hombre;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Paradero de bus;Candelaria;Celular;Tecnología;Negro
05/08/2019 6:00;623.025.601;-7.557.548.657;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Carne;Alimento;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Casco moto;Autoparte y elementos de la mecánica automotriz;Sin dato
05/08/2019 1:30;622.911.735;-7.558.109.591;Hombre;54;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Tenche;#1502;15;Bus de servicio público;Belén;Gps;Tecnología;Sin dato
05/08/2019 8:30;623.390.148;-7.556.948.879;Hombre;70;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Diego;#1020;10;Bus de servicio público;Candelaria;Celular;Tecnología;Oro
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Sin dato documentos;Documentos;Sin dato
05/08/2019 23:45;62.452.653;-7.554.205.298;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;No;No;El Pinal;#0810;8;Vía pública;Villa Hermosa;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Cédula;Documentos;Sin dato
05/08/2019 6:00;623.025.601;-7.557.548.657;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Cédula;Documentos;Sin dato
05/08/2019 6:00;624.256.102;-7.558.204.709;Mujer;36;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Los Conquistadores;#1105;11;Bus de servicio público;Laureles;Cargadores;Tecnología;Sin dato
05/08/2019 7:55;621.323.774;-7.557.612.016;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro plus;Poblado;Celular;Tecnología;Negro
05/08/2019 7:15;624.490.434;-7.556.598.291;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Barrio Colón;#1013;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/08/2019 19:00;627.288.013;-7.557.470.679;Hombre;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Caribe;#0517;5;Vía pública;Castilla;Sin dato;Sin dato;Sin dato
05/08/2019 14:00;627.990.546;-7.559.990.224;Hombre;39;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Cucaracho;#0718;7;Bus de servicio público;Castilla;Celular;Tecnología;Sin dato
05/08/2019 1:30;622.911.735;-7.558.109.591;Hombre;54;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Tenche;#1502;15;Bus de servicio público;Belén;Celular;Tecnología;Plata
05/08/2019 6:30;624.725.518;-755.696.884;Mujer;19;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Plata
05/08/2019 7:15;624.490.434;-7.556.598.291;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
05/08/2019 6:30;627.598.119;-7.557.874.114;Hombre;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Altamira;#0708;7;Hospital o centro de salud;Castilla;Celular;Tecnología;Blanco
